fecha,tm_mes,tm_max,tm_min,ta_max,ta_min,ti_max,ts_min,p_mes,np_300,nt_30,inso
2000-1,7.0,11.8,2.2,19.6(31),-4.5(26),6.4,6.6,33.8,0.0,0.0,3.1
2000-2,10.9,15.5,6.2,20.3(05),-0.6(21),10.5,12.2,71.9,0.0,0.0,2.7
2000-3,10.1,15.2,4.9,23.4(08),0.4(30),8.6,13.7,63.6,1.0,0.0,5.2
2000-4,13.0,18.0,8.0,26.0(25),0.2(07),10.6,15.4,130.4,0.0,0.0,4.9
2000-5,16.8,21.8,11.8,27.7(13),7.0(20),17.3,15.5,53.1,0.0,0.0,5.5
2000-6,18.9,24.2,13.6,36.5(18),8.6(07),15.4,18.4,56.0,0.0,5.0,7.9
2000-7,19.6,24.5,14.7,35.4(06),11.5(17),18.8,16.8,115.1,1.0,2.0,7.2
2000-8,20.5,25.7,15.4,35.4(10),11.8(06),20.6,19.5,47.8,0.0,5.0,6.5
2000-9,19.7,25.2,14.1,34.6(14),9.6(29),18.2,19.5,60.6,0.0,5.0,6.4
2000-10,14.8,19.4,10.2,25.3(18),4.8(08),13.0,14.5,171.1,1.0,0.0,4.1
2000-11,,,,,,,,,,,
2000-12,,,,,,,,,,,
2000-13,,,,,,,,,,,
2001-1,,,,,,,,,,,
2001-2,9.6,13.5,5.7,22.3(12),-0.2(26),6.9,15.1,39.3,0.0,0.0,3.5
2001-3,14.3,19.0,9.5,24.8(22),0.6(01),10.3,17.9,87.2,0.0,0.0,5.0
2001-4,11.5,16.0,7.1,26.8(01),1.5(15),9.2,11.9,91.1,1.0,0.0,
2001-5,15.1,19.7,10.4,32.8(28),2.8(01),10.8,16.1,28.0,0.0,2.0,7.7
2001-6,17.8,22.8,12.7,31.7(21),9.0(19),17.5,18.2,38.2,0.0,2.0,8.1
2001-7,19.2,23.4,14.9,30.9(02),11.1(21),17.4,20.4,64.1,1.0,1.0,6.4
2001-8,21.6,26.8,16.3,35.3(01),11.4(11),20.0,20.0,25.5,0.0,8.0,
2001-9,17.1,22.4,11.8,28.2(21),7.4(19),18.4,16.4,32.4,0.0,0.0,
2001-10,18.6,24.3,12.8,31.4(02),7.7(10),18.5,22.0,49.7,0.0,4.0,5.9
2001-11,9.3,12.8,5.6,23.0(03),2.5(18),8.4,9.7,159.0,0.0,0.0,1.8
2001-12,6.6,11.1,2.0,18.4(03),-6.0(25),4.8,10.0,53.8,0.0,0.0,
2001-13,,,,,,,,,,,
2002-1,11.0,15.0,7.0,21.5(27),3.4(20),10.0,13.2,58.3,0.0,0.0,
2002-2,11.1,15.1,7.2,21.6(01),2.9(19),8.4,12.2,67.1,0.0,0.0,
2002-3,12.0,16.9,7.1,23.7(19),0.8(02),9.5,13.7,20.5,0.0,0.0,
2002-4,11.8,16.8,6.8,24.6(24),2.9(16),8.2,11.6,67.2,0.0,0.0,
2002-5,14.4,19.4,9.4,31.2(16),5.3(07),12.9,15.0,95.7,0.0,2.0,
2002-6,16.9,20.7,13.1,35.1(16),8.6(11),14.8,15.6,33.7,0.0,2.0,
2002-7,18.0,22.4,13.6,30.0(18),9.0(07),18.6,18.8,49.9,0.0,1.0,
2002-8,18.6,22.2,15.0,27.7(14),10.4(01),18.3,19.0,102.4,1.0,0.0,
2002-9,18.0,23.6,12.5,29.6(20),5.1(26),17.2,19.3,42.0,0.0,0.0,
2002-10,17.3,21.8,12.6,27.3(29),6.0(18),14.8,19.3,85.2,0.0,0.0,
2002-11,13.9,17.7,10.0,24.8(02),4.9(26),12.3,14.7,166.3,0.0,0.0,3.1
2002-12,13.2,16.3,9.9,22.0(23),6.2(13),10.0,16.4,245.1,3.0,0.0,2.1
2002-13,14.7,19.0,10.4,35.1(16/jun),0.8(02/mar),8.2,19.3,1033.4,4.0,5.0,
